Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,490,"Other Asia, nes",,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,2695451000,,,,2695451000,,240289176,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,504,Morocco,MAR,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,353033000,,,,353033000,,25839852,,,0
H5,2018,2018,2018,6,1,1,Import,710,South Africa,ZAF,508,Mozambique,MOZ,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,539292102,,,,539292102,,114506984,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,508,Mozambique,MOZ,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,2628716697,,,,2628716697,,125596305,,,0
H5,2018,2018,2018,6,1,3,Re-Export,710,South Africa,ZAF,508,Mozambique,MOZ,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,4702,,,,4702,,11,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,516,Namibia,NAM,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,2465431,,,,2465431,,210533,,,6
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,528,Netherlands,NLD,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,3223428853,,,,3223428853,,265201073,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,566,Nigeria,NGA,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,91996000,,,,91996000,,7601557,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,586,Pakistan,PAK,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,10004774000,,,,10004774000,,809123215,,,0
H5,2018,2018,2018,6,1,2,Export,710,South Africa,ZAF,616,Poland,POL,,,,,,,,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",8,Weight in kilograms,90000000,,,,90000000,,6416549,,,0
